contig_id,length_bp,length_kb,mapped_reads,RPM,RPKM,best_hit,identity,evalue,bitscore,taxid
k141_74402,2756,2.756,273,60.2,21.84,ADB85364.1,48.3,1.94e-46,158.0,38705.0
k141_157455,1748,1.748,173,38.15,21.82,WPR17152.1,40.5,3.78e-14,75.1,3066973.0
k141_149508,1083,1.083,107,23.59,21.79,AYV78844.1,29.1,6.03e-07,54.3,2487765.0
k141_769,1307,1.307,129,28.44,21.76,QKU35490.1,25.1,4.35e-19,93.6,
k141_45395,1095,1.095,108,23.81,21.75,CAX83693.1,35.1,1.63e-06,53.5,6182.0
k141_93931,2376,2.376,234,51.6,21.72,XKM50800.1,30.7,6.33e-20,88.2,3378374.0
k141_111216,1022,1.022,100,22.05,21.58,AYV76359.1,42.2,2.73e-06,52.0,2487775.0
k141_169624,12056,12.056,1178,259.75,21.55,QPI16652.1,32.8,8.61e-41,155.0,2763270.0
k141_153458,1208,1.208,118,26.02,21.54,YP_009001498.1,25.0,1.84e-09,60.8,62099.0
k141_178752,4408,4.408,430,94.81,21.51,AUI39626.1,27.9,5.4e-17,84.3,47929.0
k141_4770,1088,1.088,106,23.37,21.48,AYV78352.1,28.8,7.05e-39,148.0,2487765.0
k141_17673,2630,2.63,256,56.45,21.46,ULY68506.1,25.9,2.06e-13,70.5,2922419.0
k141_3610,2323,2.323,226,49.83,21.45,ARF10763.1,28.1,2.29e-40,153.0,1977638.0
k141_46834,1019,1.019,99,21.83,21.42,QFG74538.1,47.7,6.280000000000001e-70,221.0,1737588.0
k141_74213,1670,1.67,162,35.72,21.39,AYV81995.1,36.6,1.2100000000000002e-37,142.0,2487769.0
k141_46113,9301,9.301,902,198.89,21.38,AYV82508.1,41.6,1.35e-66,218.0,2487770.0
k141_2416,3563,3.563,345,76.07,21.35,YP_009448811.1,33.6,3.88e-60,206.0,2023057.0
k141_90726,1870,1.87,181,39.91,21.34,WZO87262.1,45.7,1.41e-55,185.0,2809302.0
k141_113278,2791,2.791,270,59.53,21.33,YP_009001225.1,29.8,7.08e-17,84.0,1450746.0
k141_173460,14243,14.243,1378,303.85,21.33,AYV82736.1,36.9,1.67e-72,236.0,2487770.0
k141_106070,1521,1.521,147,32.41,21.31,WIL03492.1,31.7,1.05e-14,74.7,3032485.0
k141_12804,7022,7.022,678,149.5,21.29,QKF94222.1,43.8,1.3200000000000001e-88,276.0,3070911.0
k141_106301,2186,2.186,211,46.53,21.28,ABY48141.1,40.2,2.14e-158,477.0,3880.0
k141_2558,1009,1.009,97,21.39,21.2,WXG28568.1,30.4,5.46e-07,50.1,3128417.0
k141_179475,1165,1.165,112,24.7,21.2,QOI90522.1,45.4,3.4099999999999997e-60,202.0,455367.0
k141_101876,4784,4.784,459,101.21,21.16,YP_009119049.1,33.4,1.1799999999999998e-67,227.0,1605721.0
k141_136943,3064,3.064,294,64.83,21.16,AYV78014.1,31.4,2.35e-39,150.0,2487765.0
k141_175343,6357,6.357,610,134.5,21.16,QBK87279.1,27.9,5.79e-14,77.8,2506605.0
k141_166146,6111,6.111,586,129.21,21.14,AYV81995.1,29.7,3.77e-86,301.0,2487769.0
k141_22600,8419,8.419,807,177.94,21.14,QBK87088.1,37.0,4.76e-06,54.7,2506604.0
k141_139281,1057,1.057,101,22.27,21.07,ACD54765.1,33.3,6.28e-46,171.0,104782.0
k141_129124,1444,1.444,138,30.43,21.07,WZH61920.1,43.0,7.94e-20,88.2,3131770.0
k141_6868,3821,3.821,365,80.48,21.06,QPI16279.1,42.9,5.77e-68,224.0,2763269.0
k141_63958,8623,8.623,823,181.47,21.05,QBK87586.1,30.0,7.490000000000001e-59,211.0,2506605.0
k141_154736,4331,4.331,413,91.07,21.03,QKF94107.1,23.6,6.94e-20,98.2,3070911.0
k141_91286,1338,1.338,127,28.0,20.93,QOI90398.1,49.0,3.87e-132,398.0,455367.0
k141_145699,3192,3.192,303,66.81,20.93,QKF94735.1,21.6,6.38e-07,55.8,3070911.0
k141_26187,1129,1.129,107,23.59,20.9,ATZ80629.1,45.5,9.079999999999999e-91,281.0,2024608.0
k141_134232,1456,1.456,138,30.43,20.9,SPN79811.1,33.0,2.12e-22,102.0,2126980.0
k141_171078,1647,1.647,156,34.4,20.89,AUI39789.1,69.1,1.34e-19,84.3,47929.0
k141_180712,8766,8.766,830,183.01,20.88,QFG74715.1,34.4,2.93e-31,119.0,1737588.0
k141_127772,5983,5.983,566,124.8,20.86,WIF15735.1,55.6,7.72e-69,219.0,205075.0
k141_52071,4166,4.166,394,86.88,20.85,QBK87125.1,29.3,2.98e-23,99.4,2506605.0
k141_6504,5784,5.784,547,120.61,20.85,AYV84288.1,42.2,3.44e-79,248.0,2487770.0
k141_26276,8238,8.238,779,171.77,20.85,AYV82542.1,30.8,1.07e-24,103.0,2487770.0
k141_172638,11757,11.757,1111,244.97,20.84,ABY48142.1,40.0,3.08e-96,300.0,3880.0
k141_117450,5338,5.338,503,110.91,20.78,AYV82508.1,38.1,3.0299999999999996e-68,222.0,2487770.0
k141_162115,1910,1.91,180,39.69,20.78,AFC34919.1,47.5,2.37e-112,350.0,1120767.0
k141_114068,8422,8.422,792,174.64,20.74,AYV76198.1,30.7,5.46e-51,183.0,2487775.0
k141_35363,3327,3.327,313,69.02,20.74,WZO84907.1,24.7,2.17e-14,79.3,2809302.0
k141_113395,8462,8.462,795,175.3,20.72,QPI16652.1,30.3,5.520000000000001e-27,116.0,2763270.0
k141_56550,6582,6.582,618,136.27,20.7,ATZ80771.1,29.9,1.01e-08,60.1,2024608.0
k141_20883,17117,17.117,1606,354.12,20.69,ABY48135.1,28.5,5.6e-34,144.0,3880.0
k141_24214,1365,1.365,128,28.22,20.68,AYV81995.1,37.8,1.33e-52,187.0,2487769.0
k141_100992,9037,9.037,847,186.76,20.67,YP_009361798.1,27.9,3.03e-19,92.0,1932881.0
k141_65762,12039,12.039,1127,248.5,20.64,QKF94120.1,24.5,8.63e-28,123.0,3070911.0
k141_20161,5227,5.227,489,107.82,20.63,YP_001883393.1,22.3,2.05e-16,89.0,523909.0
k141_5841,6101,6.101,570,125.68,20.6,QBK87105.1,30.0,3.25e-14,75.5,2506605.0
k141_148042,1082,1.082,101,22.27,20.58,UYE94304.1,36.3,1.9199999999999999e-34,135.0,251749.0
k141_179685,1061,1.061,99,21.83,20.57,XHH73056.1,27.8,1.76e-18,88.6,3433150.0
k141_97453,6413,6.413,597,131.64,20.53,CCQ71393.1,33.7,3.67e-63,221.0,51543.0
k141_163090,6225,6.225,579,127.67,20.51,APU88852.1,27.2,2.06e-17,89.4,1924548.0
k141_18286,1044,1.044,97,21.39,20.49,QDH91039.1,88.9,9.45e-10,57.4,2587224.0
k141_60073,12685,12.685,1178,259.75,20.48,YP_003358229.2,50.7,2.79e-38,131.0,150286.0
k141_54058,6399,6.399,594,130.98,20.47,AUI39626.1,29.9,2.86e-08,57.8,47929.0
k141_108733,5379,5.379,499,110.03,20.46,QBK88266.1,67.5,3e-49,156.0,2506606.0
k141_175764,8609,8.609,799,176.18,20.46,QDY51995.1,21.7,3.01e-12,74.3,2596887.0
k141_178089,1229,1.229,114,25.14,20.45,BAE72463.1,36.6,1.04e-12,67.0,145856.0
k141_156428,9942,9.942,921,203.08,20.43,XAO13518.1,46.6,3.88e-09,60.1,3111543.0
k141_113139,1295,1.295,120,26.46,20.43,BDT62209.1,31.0,5.85e-08,53.5,2984274.0
k141_87177,1795,1.795,166,36.6,20.39,QBK89736.1,36.3,2.25e-16,82.0,2506586.0
k141_79792,7386,7.386,683,150.6,20.39,QKU34031.1,52.3,2.0000000000000003e-64,214.0,
k141_159207,1407,1.407,130,28.66,20.37,AYV79923.1,41.9,1.49e-14,71.2,2487767.0
k141_92844,9009,9.009,831,183.24,20.34,WGU26825.1,33.3,7.72e-11,67.0,4568.0
k141_160677,3036,3.036,280,61.74,20.34,QFX65733.1,34.0,7.59e-07,51.2,3241439.0
k141_137149,14178,14.178,1308,288.41,20.34,AYV81995.1,33.3,3.49e-116,388.0,2487769.0
k141_1528,1740,1.74,160,35.28,20.28,ARF09139.1,29.8,1.74e-13,70.9,1977631.0
k141_40740,1892,1.892,174,38.37,20.28,AJP61534.1,28.6,8.96e-08,56.6,1612311.0
k141_32338,1656,1.656,152,33.52,20.24,QOI90522.1,37.0,9.1e-58,199.0,455367.0
k141_111764,2125,2.125,195,43.0,20.23,QBK89597.1,23.1,2.9e-14,79.0,2506585.0
k141_126618,7217,7.217,662,145.97,20.23,UZT28900.1,59.1,3.04e-51,182.0,2809609.0
k141_8805,1090,1.09,100,22.05,20.23,AYV77843.1,43.1,2.94e-09,54.7,2487765.0
k141_57206,10315,10.315,946,208.59,20.22,YP_009001225.1,32.0,7.47e-22,99.4,1450746.0
k141_125596,15431,15.431,1414,311.79,20.21,WGU26824.1,35.1,7.51e-62,209.0,4568.0
k141_87175,4563,4.563,418,92.17,20.2,BBI30359.1,39.7,1.45e-83,269.0,3114988.0
k141_3160,4095,4.095,375,82.69,20.19,ARF11698.1,26.1,3.06e-48,186.0,1977640.0
k141_83386,3925,3.925,359,79.16,20.17,AYV79923.1,22.1,3.64e-08,55.5,2487767.0
k141_128294,4226,4.226,386,85.11,20.14,QOI90522.1,34.2,1.67e-122,385.0,455367.0
k141_153906,8162,8.162,745,164.27,20.13,BDT62002.1,34.9,7.49e-21,86.7,2984272.0
k141_56927,11367,11.367,1037,228.66,20.12,AAD26531.1,40.4,1.36e-219,662.0,10090.0
k141_68259,4643,4.643,423,93.27,20.09,QOR60244.1,30.6,1.4100000000000002e-47,174.0,2530038.0
k141_172090,6024,6.024,548,120.83,20.06,XDO02042.1,44.3,2.74e-99,300.0,3240092.0
k141_32672,4489,4.489,408,89.96,20.04,AAL14448.1,56.3,3.78e-55,182.0,10090.0
k141_124220,7801,7.801,709,156.33,20.04,YP_009448872.1,36.3,1.36e-69,233.0,2023057.0
k141_24087,3050,3.05,277,61.08,20.03,QKU35964.1,39.6,1.45e-24,108.0,
k141_74741,2725,2.725,247,54.46,19.99,AUV59005.1,30.4,1.03e-45,165.0,2071566.0
k141_69699,5253,5.253,476,104.96,19.98,QKU33515.1,36.6,1.04e-130,407.0,
k141_170414,9794,9.794,887,195.58,19.97,UMO79272.1,29.5,1.36e-15,80.1,2848915.0
k141_51389,6143,6.143,556,122.6,19.96,QKU33547.1,29.4,2.69e-06,52.8,
k141_113369,3559,3.559,322,71.0,19.95,QBK88577.1,29.1,2.69e-09,64.3,2506608.0
k141_72827,4354,4.354,394,86.88,19.95,ATZ80239.1,45.2,6.17e-17,89.0,2024608.0
k141_117430,6621,6.621,599,132.08,19.95,QJX71526.1,26.9,1.27e-06,53.9,1477405.0
k141_135510,1217,1.217,110,24.25,19.93,YP_003969745.1,41.7,1.53e-18,91.7,693272.0
k141_72099,4091,4.091,369,81.36,19.89,QPI16131.1,41.0,4.65e-20,90.9,2763269.0
k141_88169,18351,18.351,1655,364.93,19.89,QBK87243.1,27.3,3.72e-18,90.9,2506605.0
k141_82209,1752,1.752,158,34.84,19.89,AYV84625.1,48.1,2.71e-28,120.0,2487770.0
k141_119616,3604,3.604,325,71.66,19.88,AYV81995.1,29.7,7.87e-30,125.0,2487769.0
k141_59205,1242,1.242,112,24.7,19.88,AUF82510.1,43.7,6.52e-65,220.0,2060617.0
k141_114817,1810,1.81,163,35.94,19.86,QBK87088.1,32.0,5.78e-10,64.3,2506604.0
k141_78910,1255,1.255,113,24.92,19.85,AEQ60984.1,33.0,2.89e-12,62.8,554168.0
k141_134644,35091,35.091,3156,695.9,19.83,AUI39649.1,62.9,2.36e-129,380.0,47929.0
k141_60370,5553,5.553,499,110.03,19.81,AGE58893.1,32.3,1.12e-11,64.7,83442.0
k141_132695,23519,23.519,2112,465.69,19.8,QDY52220.1,31.3,1.44e-16,87.4,2596887.0
k141_68187,7478,7.478,671,147.96,19.79,AYV84625.1,34.7,2.4e-15,83.6,2487770.0
k141_94197,4113,4.113,369,81.36,19.78,QBK88314.1,39.0,3.88e-15,68.6,2506606.0
k141_67889,10951,10.951,982,216.53,19.77,YP_009174129.1,26.5,2e-19,91.7,1586712.0
k141_81920,2946,2.946,264,58.21,19.76,UPW42252.1,39.6,7e-15,79.0,2937230.0
k141_146898,4565,4.565,409,90.18,19.76,QBK87243.1,31.4,1.75e-06,52.0,2506605.0
k141_164409,12019,12.019,1077,237.48,19.76,QFG74726.1,35.4,8.04e-93,289.0,1737588.0
k141_57530,3895,3.895,349,76.95,19.76,BAA00544.1,26.1,3e-09,61.6,11901.0
k141_153827,5970,5.97,535,117.97,19.76,QDY52168.1,27.2,8.4e-34,134.0,2596887.0
k141_176441,2981,2.981,267,58.87,19.75,QBK92180.1,34.1,1.7e-61,211.0,2506594.0
k141_117579,6867,6.867,615,135.61,19.75,YP_009173627.1,41.4,2.06e-112,355.0,455364.0
k141_8919,1789,1.789,160,35.28,19.72,AYV78014.1,31.2,2.72e-38,147.0,2487765.0
k141_27927,1118,1.118,100,22.05,19.72,BAF81990.1,31.1,4.07e-08,59.3,10090.0
k141_20205,2360,2.36,211,46.53,19.71,UYE94304.1,26.8,9.370000000000001e-47,184.0,251749.0
k141_152833,14036,14.036,1254,276.51,19.7,AYV82314.1,31.8,2.5799999999999998e-39,147.0,2487769.0
k141_25159,11764,11.764,1049,231.3,19.66,QFG74185.1,29.5,1.2599999999999999e-30,128.0,1737588.0
k141_173250,5981,5.981,533,117.53,19.65,AYV79483.1,33.3,9.36e-25,110.0,2487766.0
k141_43509,22494,22.494,2005,442.1,19.65,QDY52085.1,40.0,2.23e-71,227.0,2596887.0
k141_74351,9256,9.256,825,181.91,19.65,QFG74502.1,34.4,5.15e-42,147.0,1737588.0
k141_120022,1370,1.37,122,26.9,19.64,BCS83003.1,28.1,9.84e-07,54.3,2811091.0
k141_59524,7608,7.608,677,149.28,19.62,YP_008436545.1,34.5,6.83e-53,199.0,1349410.0
k141_175756,9676,9.676,861,189.85,19.62,QBK91438.1,37.5,1.8e-11,68.6,2506593.0
k141_179568,3695,3.695,328,72.32,19.57,AYV76247.1,30.3,1.35e-22,105.0,2487775.0
k141_154401,1341,1.341,119,26.24,19.57,QKU34311.1,33.3,3.48e-11,67.8,
k141_19187,4182,4.182,371,81.81,19.56,QKF94613.1,25.8,1.39e-22,103.0,3070911.0
k141_5476,7026,7.026,623,137.37,19.55,ULY68560.1,32.3,2.45e-56,193.0,2922419.0
k141_88710,2347,2.347,208,45.86,19.54,AYV75266.1,25.6,6.8e-10,60.5,2487775.0
k141_59753,10493,10.493,930,205.06,19.54,AYV76198.1,35.0,1.82e-69,232.0,2487775.0
k141_92106,3419,3.419,303,66.81,19.54,QKF94253.1,24.9,5.53e-31,130.0,3070911.0
k141_162580,3444,3.444,305,67.25,19.53,QKF93763.1,36.9,1.72e-113,347.0,3070911.0
k141_33412,1819,1.819,161,35.5,19.52,QKU33701.1,32.2,7.78e-27,118.0,
k141_141821,5672,5.672,502,110.69,19.52,QBK89021.1,26.6,1.9400000000000003e-27,123.0,2506609.0
k141_6979,9662,9.662,855,188.53,19.51,QKF94253.1,29.6,3.3000000000000003e-59,207.0,3070911.0
k141_2123,3910,3.91,346,76.29,19.51,QDY51833.1,53.4,1.03e-114,337.0,2596887.0
k141_75387,7266,7.266,643,141.78,19.51,QBZ81757.1,33.7,3.27e-22,106.0,2568002.0
k141_156507,2328,2.328,206,45.42,19.51,BCS83003.1,27.0,1.27e-06,55.1,2811091.0
k141_26049,1290,1.29,114,25.14,19.49,ANZ57016.2,52.4,4.1200000000000003e-22,99.0,575979.0
k141_124363,4491,4.491,397,87.54,19.49,CAK7597190.1,32.1,3.41e-46,172.0,3072188.0
k141_78254,2658,2.658,235,51.82,19.49,AUI39789.1,33.3,3.27e-27,108.0,47929.0
k141_144594,1414,1.414,125,27.56,19.49,QIG59895.1,35.7,1.0599999999999999e-67,238.0,2704072.0
k141_125841,8367,8.367,739,162.95,19.48,UMO78223.1,41.4,1.53e-53,185.0,2847767.0
k141_154979,6139,6.139,542,119.51,19.47,QKF94222.1,35.9,2.94e-29,125.0,3070911.0
k141_73227,2448,2.448,216,47.63,19.46,XAO13421.1,50.4,1.02e-40,136.0,3111543.0
k141_97268,4169,4.169,368,81.14,19.46,APU89138.1,23.7,2.94e-14,79.7,1924550.0
k141_105360,13553,13.553,1195,263.5,19.44,ARF10911.1,28.7,4.77e-14,77.8,1977638.0
k141_1573,10419,10.419,917,202.2,19.41,QBK85962.1,34.9,4.070000000000001e-43,159.0,2506602.0
k141_64551,11247,11.247,989,218.07,19.39,ARF10763.1,27.7,1.1800000000000001e-36,143.0,1977638.0
k141_176852,1092,1.092,96,21.17,19.38,QKF93918.1,42.2,8.58e-82,260.0,3070911.0
k141_138540,4930,4.93,433,95.48,19.37,WZO90258.1,26.4,7.96e-07,52.0,2809302.0
k141_128121,1036,1.036,91,20.07,19.37,YP_008438720.1,30.2,5.07e-28,117.0,1349410.0
k141_135812,1025,1.025,90,19.84,19.36,WGU26825.1,38.2,6.03e-14,74.7,4568.0
k141_69384,1299,1.299,114,25.14,19.35,AYV84625.1,42.6,5.45e-22,99.8,2487770.0
k141_169814,6953,6.953,610,134.5,19.34,QKF94091.1,46.5,1.51e-38,149.0,3070911.0
k141_134746,8638,8.638,757,166.92,19.32,XHR79289.1,28.6,6.54e-22,98.2,3057169.0
k141_120727,1404,1.404,123,27.12,19.32,QBK87503.1,49.6,1.26e-74,247.0,2506605.0
k141_73271,5379,5.379,471,103.86,19.31,WZO77663.1,29.7,5.420000000000001e-26,111.0,2809302.0
k141_142488,8495,8.495,744,164.05,19.31,YP_009174586.1,43.3,2.1300000000000002e-47,163.0,1586714.0
k141_149979,16685,16.685,1460,321.93,19.29,YP_009640107.1,31.4,1.9699999999999997e-40,157.0,158683.0
k141_63235,3659,3.659,320,70.56,19.28,QKF93626.1,30.1,6.71e-15,78.6,3070911.0
k141_118799,4702,4.702,411,90.63,19.27,XDO01843.1,28.7,4.48e-11,64.7,3240092.0
k141_109901,20962,20.962,1831,403.73,19.26,QBK89188.1,51.4,2.3e-134,396.0,2506609.0
k141_24437,20894,20.894,1823,401.97,19.24,YP_009174706.1,38.2,1.04e-73,234.0,1586713.0
k141_25194,5793,5.793,505,111.35,19.22,WZO87318.1,27.8,1.22e-33,136.0,2809302.0
k141_127814,1825,1.825,159,35.06,19.21,ARF12259.1,28.5,4.52e-31,127.0,1977640.0
k141_11610,35678,35.678,3106,684.87,19.2,ARF10911.1,27.7,1.64e-53,208.0,1977638.0
k141_107344,7089,7.089,617,136.05,19.19,QKF93541.1,24.3,6.23e-11,65.9,3070911.0
k141_130086,3794,3.794,330,72.76,19.18,AXH78870.1,28.9,1.31e-12,70.9,2202954.0
k141_122169,9669,9.669,841,185.44,19.18,YP_009448872.1,42.7,4.0699999999999996e-42,158.0,2023057.0
k141_156806,10426,10.426,907,199.99,19.18,AUF82510.1,42.6,1.66e-159,480.0,2060617.0
k141_82105,1092,1.092,95,20.95,19.18,CAK7597329.1,21.6,8.03e-07,55.1,3072188.0
k141_35777,31762,31.762,2762,609.02,19.17,AYV75648.1,26.9,1.79e-14,80.9,2487775.0
k141_177788,11715,11.715,1018,224.47,19.16,QBK86013.1,27.6,4.51e-18,92.0,2506602.0
k141_129468,1508,1.508,131,28.89,19.15,AUI39789.1,40.4,4.7500000000000005e-37,130.0,47929.0
k141_171297,14265,14.265,1238,272.98,19.14,CAA38181.1,38.4,6.47e-77,247.0,5547.0
k141_139183,1835,1.835,159,35.06,19.11,QOI90522.1,28.2,4.1600000000000005e-43,162.0,455367.0
k141_164282,1650,1.65,143,31.53,19.11,QBK86717.1,27.5,1.18e-24,112.0,2506604.0
k141_160708,3531,3.531,306,67.47,19.11,YP_008319669.2,39.8,5.95e-07,53.5,1349409.0
k141_93890,3717,3.717,322,71.0,19.1,QBZ81271.1,27.4,3.97e-19,92.8,2568002.0
k141_69138,2020,2.02,175,38.59,19.1,QBK91498.1,24.4,2.66e-09,64.3,2506593.0
k141_33246,11420,11.42,988,217.85,19.08,ABY48142.1,43.2,2.03e-97,304.0,3880.0
k141_63578,3748,3.748,324,71.44,19.06,QKU35362.1,31.0,5.89e-08,53.5,
k141_44456,1169,1.169,101,22.27,19.05,QOI90398.1,48.9,2.17e-97,306.0,455367.0
k141_52394,1424,1.424,123,27.12,19.05,QKU35537.1,27.8,6.74e-08,56.6,
k141_120267,4780,4.78,413,91.07,19.05,QPI16279.1,37.7,1.1500000000000001e-59,203.0,2763269.0
k141_23757,2085,2.085,180,39.69,19.04,QBK88329.1,26.8,3.33e-15,77.4,2506606.0
k141_78635,13845,13.845,1195,263.5,19.03,UMO80317.1,45.6,1.17e-96,296.0,2848915.0
k141_148278,14119,14.119,1217,268.35,19.01,QDY52168.1,24.0,1.0300000000000001e-26,118.0,2596887.0
k141_158351,11491,11.491,989,218.07,18.98,ARF12492.1,30.2,1.99e-17,87.4,1977640.0
k141_157383,4486,4.486,386,85.11,18.97,WRJ69895.1,42.6,7.38e-86,267.0,3045048.0
k141_38120,1013,1.013,87,19.18,18.94,QBK87987.1,43.8,2.1100000000000002e-70,227.0,2506606.0
k141_163856,1723,1.723,148,32.63,18.94,QKF93918.1,42.1,2.53e-112,343.0,3070911.0
k141_76231,4398,4.398,377,83.13,18.9,AAK92822.1,57.6,7.3e-74,233.0,3702.0
k141_103804,3022,3.022,259,57.11,18.9,SPN79811.1,26.0,2.29e-08,60.8,2126980.0
k141_130770,6427,6.427,551,121.5,18.9,WZO76198.1,23.3,5.95e-07,53.9,2809302.0
k141_165303,2136,2.136,183,40.35,18.89,AYV75222.1,27.1,7.5e-21,97.1,2487775.0
k141_150973,2043,2.043,175,38.59,18.89,AYV80670.1,32.8,1.99e-34,142.0,2487768.0
k141_124602,6770,6.77,580,127.89,18.89,YP_009001498.1,25.6,1.81e-19,92.8,62099.0
k141_138924,1133,1.133,97,21.39,18.88,QDY52415.1,29.3,1.74e-27,117.0,2596887.0
k141_82268,12859,12.859,1101,242.77,18.88,ARR74961.1,25.5,7.03e-29,127.0,1988039.0
k141_142956,12260,12.26,1049,231.3,18.87,QBK91817.1,31.3,1.4599999999999998e-45,165.0,2506594.0
k141_69580,3902,3.902,334,73.65,18.87,AUI39789.1,37.1,1.0100000000000001e-29,115.0,47929.0
k141_103050,4720,4.72,404,89.08,18.87,QTE03445.1,51.0,2.55e-28,111.0,2815061.0
k141_146168,1659,1.659,142,31.31,18.87,QPI16279.1,47.5,6.47e-20,86.7,2763269.0
k141_139149,24254,24.254,2074,457.32,18.86,QFG73671.1,36.1,1.3999999999999999e-61,206.0,1737588.0
k141_17924,9780,9.78,836,184.34,18.85,BBI30180.1,54.0,1.92e-155,449.0,3114988.0
k141_123210,7905,7.905,675,148.84,18.83,QBK87987.1,44.9,7.42e-81,254.0,2506606.0
k141_145109,7636,7.636,652,143.77,18.83,AYV76607.1,34.5,4.9599999999999995e-28,111.0,2487775.0
k141_106148,7194,7.194,614,135.39,18.82,XCW88432.1,42.7,4.9700000000000004e-31,112.0,2809551.0
k141_3092,5109,5.109,436,96.14,18.82,YP_004063436.1,35.5,4.41e-55,186.0,696472.0
k141_151009,4701,4.701,401,88.42,18.81,WZO85486.1,28.2,4.72e-38,154.0,2809302.0
k141_72025,6824,6.824,582,128.33,18.81,YP_010086369.1,36.8,9.77e-20,84.3,1070315.0
k141_46776,6084,6.084,519,114.44,18.81,YP_001426582.1,28.1,2.24e-44,176.0,411359.0
k141_63446,8608,8.608,734,161.85,18.8,WZO87299.1,66.7,2.2e-85,265.0,2809302.0
k141_85248,10105,10.105,861,189.85,18.79,QKF93461.1,33.2,4.1999999999999997e-67,231.0,3070911.0
k141_135,9092,9.092,773,170.45,18.75,QBK86221.1,25.8,2.45e-09,64.7,2506603.0
k141_69542,2563,2.563,218,48.07,18.75,QBK87565.1,39.2,5.87e-34,124.0,2506605.0
k141_154055,4330,4.33,368,81.14,18.74,QJX71321.1,34.4,4.28e-43,169.0,1477405.0
k141_166811,1459,1.459,124,27.34,18.74,QBK90642.1,24.5,9.110000000000001e-35,142.0,2506589.0
k141_103359,14891,14.891,1265,278.93,18.73,AYV82329.1,38.6,6.479999999999999e-67,216.0,2487769.0
k141_9677,4415,4.415,375,82.69,18.73,AYV76247.1,27.1,1.59e-30,126.0,2487775.0
k141_17794,2260,2.26,192,42.34,18.73,QBK87264.1,31.7,3.4e-18,87.4,2506605.0
k141_52823,4593,4.593,389,85.77,18.68,QIG59707.1,27.2,6.7e-40,152.0,2704074.0
k141_60921,1192,1.192,101,22.27,18.68,AUF82615.1,31.2,1.1999999999999999e-42,155.0,2060617.0
k141_96065,20213,20.213,1712,377.5,18.68,QBK92099.1,54.7,8.6e-120,350.0,2506594.0
k141_30851,9943,9.943,842,185.66,18.67,AYV78226.1,50.2,1.24e-92,283.0,2487765.0
k141_35700,6933,6.933,587,129.43,18.67,QDH89777.1,34.2,1.21e-06,54.3,1955172.0
k141_24448,2150,2.15,182,40.13,18.67,AUI39789.1,31.8,3.83e-11,65.1,47929.0
k141_97680,17759,17.759,1504,331.63,18.67,WGU26825.1,29.7,3.61e-45,170.0,4568.0
k141_173633,18914,18.914,1601,353.02,18.66,ARF12058.1,29.0,3.68e-34,135.0,1977640.0
k141_36669,19567,19.567,1656,365.15,18.66,AII17176.1,24.5,2.3299999999999996e-23,107.0,1474867.0
k141_93921,3097,3.097,262,57.77,18.65,QFG73724.1,38.0,6.94e-60,207.0,1737588.0
k141_172455,4316,4.316,365,80.48,18.65,QDY52388.1,24.1,7.97e-15,77.0,2596887.0
k141_109941,3145,3.145,266,58.65,18.65,UMO79024.1,31.9,6.73e-07,55.8,2847767.0
k141_120147,4435,4.435,375,82.69,18.64,YP_009174707.1,27.3,7.380000000000001e-31,128.0,1586713.0
k141_16695,15555,15.555,1315,289.96,18.64,ABY48135.1,27.8,2.65e-18,94.0,3880.0
k141_78477,2785,2.785,235,51.82,18.61,YP_009665083.1,27.6,5.41e-07,54.3,373996.0
k141_125286,9786,9.786,826,182.13,18.61,ADB85364.1,29.8,9.07e-40,148.0,38705.0
k141_168353,12201,12.201,1030,227.11,18.61,AAU95770.1,25.9,1.46e-19,98.6,296144.0
k141_66285,8869,8.869,748,164.93,18.6,AYV76625.1,28.5,3.59e-44,164.0,2487775.0
k141_110666,19099,19.099,1609,354.78,18.58,XKM49652.1,34.8,2.29e-39,142.0,3378370.0
k141_54395,1673,1.673,141,31.09,18.58,QFG74658.1,28.9,1.11e-24,113.0,1737588.0
k141_21935,4416,4.416,372,82.03,18.57,QKU33472.1,33.6,1.7299999999999997e-48,169.0,
k141_109655,1449,1.449,122,26.9,18.57,UUT40489.1,30.8,3.6e-43,155.0,2971331.0
k141_146015,2875,2.875,242,53.36,18.56,UPW42252.1,44.5,4.84e-26,110.0,2937230.0
k141_141673,8583,8.583,722,159.2,18.55,YP_009001498.1,29.5,4.17e-14,77.0,62099.0
k141_170220,1141,1.141,96,21.17,18.55,ARF09664.1,30.0,2.14e-36,144.0,1977633.0
k141_58557,5633,5.633,474,104.52,18.55,WZO87299.1,64.1,4.2e-56,187.0,2809302.0
k141_119476,1748,1.748,147,32.41,18.54,ARF11675.1,32.3,4.7e-20,90.5,1977640.0
k141_92206,16743,16.743,1408,310.46,18.54,AYV86480.1,34.1,5.89e-15,76.6,2487774.0
k141_51734,7684,7.684,646,142.44,18.54,QPI16652.1,33.9,1.75e-37,141.0,2763270.0
k141_86309,15632,15.632,1314,289.74,18.53,ARF08289.1,35.2,5.58e-39,153.0,1977631.0
k141_90136,1642,1.642,138,30.43,18.53,ARF10911.1,26.7,2.25e-13,75.1,1977638.0
k141_83680,7953,7.953,668,147.29,18.52,YP_009001498.1,30.0,5.38e-19,90.5,62099.0
